id	name	domain	category	rank_in_category	why_in_list	sign_in_url	task_flow_docs	doc_url_1	doc_url_2	doc_url_3
amplitude	Amplitude	amplitude.com	analytics_monitoring	4	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: app.amplitude.com in the top 100,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 283 for amplitude.com (list 38KVL, 2026-09-11)	https://app.amplitude.com/login	deep	https://amplitude.com/docs	https://amplitude.com/docs/analytics/dashboard-create	https://amplitude.com/docs/analytics/create-cohorts
newrelic	New Relic	newrelic.com	analytics_monitoring	5	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: chart-embed.service.newrelic.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, cloud platforms and tools: 'New Relic' used by 3.8% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 393 for newrelic.com (list 38KVL, 2026-09-11)	https://one.newrelic.com/	deep	https://docs.newrelic.com/	https://docs.newrelic.com/docs/synthetics/synthetic-monitoring/getting-started/get-started-synthetic-monitoring/	
hotjar	Hotjar	hotjar.com	analytics_monitoring	6	Chrome UX Report 2026-08: no matching origin in the top 1,000,000; Zapier app 'Hotjar': popularity #559 of 9,716, zap_usage_count 289 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 592 for hotjar.com (list 38KVL, 2026-09-11)	https://login.contentsquare.com/one	deep	https://help.hotjar.com/hc/en-us	https://help.hotjar.com/hc/en-us/articles/36819956485265-How-to-Set-Up-Recordings	
sentry	Sentry	sentry.io	analytics_monitoring	7	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: sentry.io in the top 500,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 94 for sentry.io (list 38KVL, 2026-09-11)	https://sentry.io/auth/login/	deep	https://docs.sentry.io/	https://docs.sentry.io/product/sentry-basics/getting-started-tutorial/create-new-project/	https://docs.sentry.io/product/monitors-and-alerts/alerts/
bugsnag	BugSnag	bugsnag.com	analytics_monitoring	8	Chrome UX Report 2026-08: app.bugsnag.com in the top 500,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 755 for bugsnag.com (list 38KVL, 2026-09-11)	https://app.bugsnag.com/user/sign_in/	deep	https://docs.bugsnag.com/	https://docs.bugsnag.com/product/custom-filters/	https://docs.bugsnag.com/product/account-and-security/
posthog	PostHog	posthog.com	analytics_monitoring	9	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: us.posthog.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'PostHog': popularity #506 of 9,716, zap_usage_count 332 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,182 for posthog.com (list 38KVL, 2026-09-11)	https://app.posthog.com/login	deep	https://posthog.com/docs	https://posthog.com/docs/customer-analytics/create-usage-metrics	https://posthog.com/docs/customer-analytics/create-customer-journeys
grafana	Grafana Cloud	grafana.com	analytics_monitoring	10	Chrome UX Report 2026-08: grafana.com in the top 100,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,323 for grafana.com (list 38KVL, 2026-09-11)	https://grafana.com/auth/sign-in/	deep	https://grafana.com/docs/	https://grafana.com/docs/plugins/alexanderzobnin-zabbix-app/latest/configure/	https://grafana.com/docs/plugins/grafana-bigquery-datasource/latest/configure/
data_studio	Data Studio (formerly Looker Studio)	datastudio.google.com	analytics_monitoring	11	Chrome UX Report 2026-08: datastudio.google.com in the top 5,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 1 for google.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row). Google renamed Looker Studio to Data Studio: lookerstudio.google.com redirects to datastudio.google.com.	https://datastudio.google.com?requirelogin=1	deep	https://docs.cloud.google.com/data-studio	https://docs.cloud.google.com/data-studio/tutorial-create-a-new-report	https://docs.cloud.google.com/data-studio/create-a-report-from-a-template
fullstory	Fullstory	fullstory.com	analytics_monitoring	12	Chrome UX Report 2026-08: app.fullstory.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Fullstory': popularity #2747 of 9,716, zap_usage_count 14 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,328 for fullstory.com (list 38KVL, 2026-09-11)	https://app.fullstory.com/login/?dest=%2Fui%2F	deep	https://help.fullstory.com/hc/en-us	https://help.fullstory.com/hc/en-us/articles/360020622494-Building-a-search-with-Inspect-Mode	https://help.fullstory.com/hc/en-us/articles/360020623014-How-do-I-configure-SSO
statuspage	Statuspage	statuspage.io	analytics_monitoring	13	Chrome UX Report 2026-08: magicthegatheringarena.statuspage.io in the top 500,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 1,038 for statuspage.io (list 38KVL, 2026-09-11)	https://manage.statuspage.io/login	deep	https://support.atlassian.com/statuspage/resources/	https://support.atlassian.com/statuspage/docs/add-a-new-status-page/	https://support.atlassian.com/statuspage/docs/create-an-incident/
plausible	Plausible Analytics	plausible.io	analytics_monitoring	14	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: plausible.io in the top 500,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 3,688 for plausible.io (list 38KVL, 2026-09-11)	https://plausible.io/login	deep	https://plausible.io/docs	https://plausible.io/docs/plausible-script	https://plausible.io/docs/google-analytics-import
pagerduty	PagerDuty	pagerduty.com	analytics_monitoring	15	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: identity.pagerduty.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'PagerDuty': popularity #279 of 9,716, zap_usage_count 885 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 15,905 for pagerduty.com (list 38KVL, 2026-09-11)	https://app.pagerduty.com/	deep	https://support.pagerduty.com/	https://support.pagerduty.com/main/docs/trial-account-onboarding	https://support.pagerduty.com/main/docs/manage-users
better_stack	Better Stack	betterstack.com	analytics_monitoring	16	Chrome UX Report 2026-08: betterstack.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Better Stack': popularity #501 of 9,716, zap_usage_count 334 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 15,929 for betterstack.com (list 38KVL, 2026-09-11)	https://betterstack.com/users/sign-in	deep	https://betterstack.com/docs/getting-started/welcome/	https://betterstack.com/docs/errors/js-tag/configure/	
microsoft_clarity	Microsoft Clarity	clarity.microsoft.com	analytics_monitoring	17	Chrome UX Report 2026-08: clarity.microsoft.com in the top 50,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Microsoft Clarity': popularity #1446 of 9,716, zap_usage_count 56 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 6 for microsoft.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://clarity.microsoft.com/projects	deep	https://learn.microsoft.com/en-us/clarity/	https://learn.microsoft.com/en-us/clarity/setup-and-installation/clarity-setup	https://learn.microsoft.com/en-us/clarity/clarity-features/clarity-live-extension
site24x7	Site24x7	site24x7.com	analytics_monitoring	18	Chrome UX Report 2026-08: www.site24x7.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Site24x7': popularity #1824 of 9,716, zap_usage_count 35 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 19,535 for site24x7.com (list 38KVL, 2026-09-11)	https://www.site24x7.com/login.html	deep	https://www.site24x7.com/help/	https://www.site24x7.com/help/admin/adding-a-monitor/on-premise-poller.html?src=hlp-lft-nav	https://www.site24x7.com/help/admin/web-tokens.html?src=hlp-lft-nav
google_analytics	Google Analytics	analytics.google.com	analytics_monitoring	19	Chrome UX Report 2026-08: no matching origin in the top 1,000,000; Zapier app 'Google Analytics 4': popularity #234 of 9,716, zap_usage_count 1,123 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 1 for google.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://analytics.google.com	deep	https://support.google.com/analytics/	https://support.google.com/analytics/answer/14710559?visit_id=639248558500351775-256247075&hl=en&ref_topic=10595462&rd=1	https://support.google.com/analytics/answer/12799087?hl=en&visit_id=639248558508185667-4235133563&ref_topic=14272803&rd=1
google_tag_manager	Google Tag Manager	tagmanager.google.com	analytics_monitoring	20	Chrome UX Report 2026-08: tagmanager.google.com in the top 50,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 1 for google.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://tagmanager.google.com/	deep	https://support.google.com/tagmanager/	https://support.google.com/tagmanager/answer/14842866?hl=en&ref_topic=15191151	https://support.google.com/tagmanager/answer/14842164?visit_id=639248558490621934-608946799&hl=en&ref_topic=14841964&rd=1
incident_io	incident.io	incident.io	analytics_monitoring	21	Chrome UX Report 2026-08: app.incident.io in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'incident.io': popularity #1159 of 9,716, zap_usage_count 84 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 32,278 for incident.io (list 38KVL, 2026-09-11)	https://app.incident.io/login	deep	https://docs.incident.io/	https://docs.incident.io/catalog/catalog-setup	https://docs.incident.io/workflows/getting-started
airtable	Airtable	airtable.com	data_databases	1	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: www.airtable.com in the top 500,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Airtable': popularity #27 of 9,716, zap_usage_count 30,230 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, code documentation and collaboration tools: 'Airtable' used by 2.5% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 2,935 for airtable.com (list 38KVL, 2026-09-11)	https://airtable.com/login	deep	https://support.airtable.com/	https://support.airtable.com/articles/3884632156-using-markdown-in-airtable	https://support.airtable.com/articles/1744327578-using-omni-ai-in-airtable
google_bigquery	BigQuery	console.cloud.google.com	data_databases	2	Chrome UX Report 2026-08: console.cloud.google.com in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Google BigQuery': popularity #188 of 9,716, zap_usage_count 1,518 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, databases: 'BigQuery' used by 6.5% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 1 for google.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://console.cloud.google.com/bigquery	deep	https://docs.cloud.google.com/bigquery/docs	https://docs.cloud.google.com/bigquery/docs/tables	https://docs.cloud.google.com/bigquery/docs/exporting-data
snowflake	Snowflake	snowflake.com	data_databases	3	Chrome UX Report 2026-08: app.snowflake.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Snowflake': popularity #405 of 9,716, zap_usage_count 455 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, databases: 'Snowflake' used by 4.1% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 2,425 for snowflake.com (list 38KVL, 2026-09-11)	https://app.snowflake.com/	deep	https://docs.snowflake.com/en/	https://docs.snowflake.com/en/user-guide/warehouses-tasks	https://docs.snowflake.com/en/user-guide/data-load-web-ui
databricks	Databricks	databricks.com	data_databases	4	Chrome UX Report 2026-08: www.databricks.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Databricks': popularity #1012 of 9,716, zap_usage_count 114 (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, databases: 'Databricks SQL' used by 3.4% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 2,779 for databricks.com (list 38KVL, 2026-09-11)	https://login.databricks.com/?dbx_source=www&itm=main-cta-login&l=en-EN	deep	https://docs.databricks.com/aws/en	https://docs.databricks.com/aws/en/getting-started/create-table	
tableau	Tableau	tableau.com	data_databases	5	Chrome UX Report 2026-08: public.tableau.com in the top 100,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Tableau': popularity #1257 of 9,716, zap_usage_count 71 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 3,067 for tableau.com (list 38KVL, 2026-09-11)	https://www.tableau.com/tableau-login-hub	deep	https://help.tableau.com/	https://help.tableau.com/current/pro/desktop/en-us/publish_workbooks_share.htm	https://help.tableau.com/current/pro/desktop/en-us/dashboards_create.htm
supabase	Supabase	supabase.com	data_databases	6	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: supabase.com in the top 10,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, databases: 'Supabase' used by 6.0% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 5,172 for supabase.com (list 38KVL, 2026-09-11)	https://app.supabase.com/login	deep	https://supabase.com/docs	https://supabase.com/docs/guides/api/using-custom-schemas	
power_bi	Microsoft Power BI	app.powerbi.com	data_databases	7	Chrome UX Report 2026-08: app.powerbi.com in the top 5,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Microsoft Power BI': popularity #1958 of 9,716, zap_usage_count 31 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,557 for powerbi.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://app.powerbi.com/	deep	https://learn.microsoft.com/en-us/power-bi/	https://learn.microsoft.com/en-us/power-bi/fundamentals/service-get-started	https://learn.microsoft.com/en-us/power-bi/create-reports/copilot-enable-power-bi
google_colab	Google Colab	colab.research.google.com	data_databases	8	Chrome UX Report 2026-08: colab.research.google.com in the top 5,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Stack Overflow Developer Survey 2025, code documentation and collaboration tools: 'Google Colab' used by 7.0% of respondents (survey.stackoverflow.co/2025/technology); Tranco rank 1 for google.com (list 38KVL, 2026-09-11; a domain shared across products, so not used to rank this row)	https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fcolab.research.google.com%2F	shallow			
mongodb_atlas	MongoDB Atlas	mongodb.com	data_databases	9	Chrome UX Report 2026-08: cloud.mongodb.com in the top 50,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 1,848 for mongodb.com (list 38KVL, 2026-09-11)	https://account.mongodb.com/account/login	deep	https://www.mongodb.com/docs/	https://www.mongodb.com/docs/atlas/cluster-config/multi-cloud-distribution/	https://www.mongodb.com/docs/atlas/security/ip-access-list/
segment	Segment	segment.com	data_databases	10	founder-named (sonny-wave-7-features.md, Skills); Chrome UX Report 2026-08: app.segment.com in the top 1,000,000 origins (github.com/zakird/crux-top-lists); Zapier app 'Twilio Segment': popularity #2723 of 9,716, zap_usage_count 15 (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,101 for segment.com (list 38KVL, 2026-09-11)	https://app.segment.com/login	deep	https://www.twilio.com/docs/segment	https://www.twilio.com/docs/segment/getting-started/implementation-guide	https://www.twilio.com/docs/segment/getting-started/05-data-to-destinations
elastic_cloud	Elastic Cloud	elastic.co	data_databases	11	Chrome UX Report 2026-08: cloud.elastic.co in the top 500,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,493 for elastic.co (list 38KVL, 2026-09-11)	https://cloud.elastic.co/login	deep	https://www.elastic.co/docs	https://www.elastic.co/docs/deploy-manage/deploy/elastic-cloud/create-an-elastic-cloud-hosted-deployment	https://www.elastic.co/docs/deploy-manage/uninstall/delete-a-cloud-deployment
redis_cloud	Redis Cloud	redis.io	data_databases	12	Chrome UX Report 2026-08: redis.io in the top 500,000 origins (github.com/zakird/crux-top-lists); not listed on Zapier with a usage count (zapier.com/api/v4/apps, 2026-09-12); Tranco rank 2,872 for redis.io (list 38KVL, 2026-09-11)	https://redis.io/login	deep	https://redis.io/support/	https://redis.io/docs/latest/operate/rc/rc-quickstart/	https://redis.io/docs/latest/operate/rc/databases/view-edit-database/
